text,start,stop
"sine x.
And, that should be the",00:23:42.962,00:23:47.957
"particular solution.
Notice that most of the work is",00:23:47.957,00:23:52.297
"not getting this thing.
It's turning it into something",00:23:52.297,00:23:56.808
"human that you can take the real
and imaginary parts of.",00:23:56.808,00:24:02.000
"If we don't like this form,
you can put it in the other",00:24:02.000,00:24:07.142
"form, which many engineers would
do almost automatically,",00:24:07.142,00:24:12.476
"make it five thirds,
e to the negative x,",00:24:12.476,00:24:16.285
"and what will that be?
Well, you can use the general",00:24:16.285,00:24:21.142
"formula if you want.
Remember, cosine,",00:24:21.142,00:24:24.666
"the two coefficients are one
and one, so it's one and one.",00:24:24.666,00:24:30.095
"So, this is the square root of
two.",00:24:30.095,00:24:33.333
"So, it is times,
this part makes the square root",00:24:33.333,00:24:37.809
"of two times cosine of x minus
pi over the angle.",00:24:37.809,00:24:44.000
"This is a phi.
So, that's pi over four,",00:24:44.000,00:24:47.220
minus pi over four.,00:24:47.220,00:24:49.000
"Okay, all right,
now let's address the case",00:24:58.000,00:25:02.283
"which is going to occupy a lot
of the rest of today,",00:25:02.283,00:25:07.484
"and in a certain sense,
all of next time.",00:25:07.484,00:25:11.563
"What happens when p of alpha is
zero?",00:25:11.563,00:25:16.968
"Well, in order to be able to
handle this decently,",00:25:16.968,00:25:21.966
"it's necessary to have one more
formula, which is very slightly",00:25:21.966,00:25:28.288
"more complicated than the
substitution rule.",00:25:28.288,00:25:34.000
"But, it's the same kind of
rule.",00:25:34.000,00:25:36.014
"I'm going to call this,
or it is called the",00:25:36.014,00:25:38.744
"exponential.
So, I'm going to first prove a",00:25:38.744,00:25:41.473
"formula, which is the analog of
that, and then I will prove a",00:25:41.473,00:25:45.373
"green formula,
which is what to do here if p",00:25:45.373,00:25:48.167
of alpha turns out to be zero.,00:25:48.167,00:25:51.157
"But, in order to be able to
prove that, we're going to be",00:25:51.157,00:25:54.796
"the analog of the orange
formula.",00:25:54.796,00:25:56.876
"And, the analogue of the orange
formula, that tells you how to",00:25:56.876,00:26:00.840
"apply p of D to a
simple exponential.",00:26:00.840,00:26:05.000
"I need a formula which applies
p of D to that simple",00:26:05.000,00:26:11.302
"exponential times another
function.",00:26:11.302,00:26:14.873
"Now, I found I got into trouble
by continuing to call that",00:26:14.873,00:26:20.861
"alpha.
So, I'm now going to change the",00:26:20.861,00:26:24.747
"name of alpha to change alpha's
name to a.",00:26:24.747,00:26:30.000
"But, it's still complex.
I don't mean it's guaranteed to",00:26:30.000,00:26:34.703
"be complex.
I mean it's allowed to be",00:26:34.703,00:26:37.782
"complex.
So, a is now allowed to be a",00:26:37.782,00:26:40.861
"complex number.
I'm thinking of it,",00:26:40.861,00:26:43.769
"in general, as a complex
number, okay?",00:26:43.769,00:26:46.934
"I hope this doesn't upset you
too much, but you know,",00:26:46.934,00:26:51.381
"you change x to t's,
and y's to x's.",00:26:51.381,00:26:54.375
"This is no worse.
All right, what we going to do?",00:26:54.375,00:26:58.480
"Well, I'm going to use this
exponential shift rule,",00:26:58.480,00:27:02.756
"I'll call it,
exponential shift rule or",00:27:02.756,00:27:06.006
"formula or law.
That's the substitution rule",00:27:06.006,00:27:11.402
"for me.
So, this is going to be",00:27:11.402,00:27:13.977
"exponential shift law.
And, to apply,",00:27:13.977,00:27:17.067
"it tells you how to apply the
polynomial to not D,",00:27:17.067,00:27:21.272
"not just the exponential,
but the exponential times some",00:27:21.272,00:27:25.992
"function of x.
What's that?",00:27:25.992,00:27:28.223
"And now, the rule is very
simple.",00:27:28.223,00:27:32.000
"See, you can understand the
difficulty.",00:27:32.000,00:27:34.616
"If you try to start
differentiating,",00:27:34.616,00:27:37.025
"you're going to have to
calculate second derivatives of",00:27:37.025,00:27:40.743
"the stuff, and God forbid,
higher order equations.",00:27:40.743,00:27:44.117
"You would have to calculate
fourth derivatives,",00:27:44.117,00:27:47.283
"fifth derivatives.
You barely even want to",00:27:47.283,00:27:50.106
"calculate the first derivative.
That's okay.",00:27:50.106,00:27:53.067
"But, second derivative,
do I have to?",00:27:53.067,00:27:55.545
"No, not if you know the
exponential shift rule,",00:27:55.545,00:27:58.712
"which says you can get rid of
the e to the ax,",00:27:58.712,00:28:01.810
"make it pass to the left of the
operator where it's not in any",00:28:01.810,00:28:06.010
"position to do any harm any
longer, or upset the",00:28:06.010,00:28:09.246
